sample_id,raw_input,gold_clean_alias,canonical_degree,canonical_field,degree_level,noise_type,difficulty,expected_layer,expected_status,expected_min_confidence,training_use,source
L2-10785,M. Tch - Data Science,M. Tech - Data Science,Master of Engineering,Data Science,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04987
L2-10786,M. eTch - Data Science,M. Tech - Data Science,Master of Engineering,Data Science,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04987
L2-10787,Mastr of Engineering (Textile Engineering),Master of Engineering (Textile Engineering),Master of Engineering,Textile Engineering,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04988
L2-10788,Msater of Engineering (Textile Engineering),Master of Engineering (Textile Engineering),Master of Engineering,Textile Engineering,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04988
L2-10789,Mastcr of Engineering (Textile Engineering),Master of Engineering (Textile Engineering),Master of Engineering,Textile Engineering,PG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-04988
L2-10790,Master of Engineering (Textile Engine,Master of Engineering (Textile Engineering),Master of Engineering,Textile Engineering,PG ENGINEERING,truncated_term,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-04988
L2-10791,MTch in Aerospace Engineering,MTech in Aerospace Engineering,Master of Engineering,Aerospace Engineering,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04989
L2-10792,MeTch in Aerospace Engineering,MTech in Aerospace Engineering,Master of Engineering,Aerospace Engineering,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04989
L2-10793,M. Tch - Cybersecurity,M. Tech - Cybersecurity,Master of Engineering,Cybersecurity,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04990
L2-10794,M. eTch - Cybersecurity,M. Tech - Cybersecurity,Master of Engineering,Cybersecurity,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04990
L2-10795,"MTCH, Data Science","MTECH, Data Science",Master of Engineering,Data Science,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04991
L2-10796,"METCH, Data Science","MTECH, Data Science",Master of Engineering,Data Science,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04991
L2-10797,Mastr of Engineering / Production Engineering,Master of Engineering / Production Engineering,Master of Engineering,Production Engineering,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04992
L2-10798,Msater of Engineering / Production Engineering,Master of Engineering / Production Engineering,Master of Engineering,Production Engineering,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04992
L2-10799,Mastcr of Engineering / Production Engineering,Master of Engineering / Production Engineering,Master of Engineering,Production Engineering,PG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-04992
L2-10800,MTCH - Environmental Engineering,MTECH - Environmental Engineering,Master of Engineering,Environmental Engineering,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04993
L2-10801,METCH - Environmental Engineering,MTECH - Environmental Engineering,Master of Engineering,Environmental Engineering,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04993
L2-10802,Mastr of Engineering / Biotechnology Engineering,Master of Engineering / Biotechnology Engineering,Master of Engineering,Biotechnology Engineering,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04994
L2-10803,Msater of Engineering / Biotechnology Engineering,Master of Engineering / Biotechnology Engineering,Master of Engineering,Biotechnology Engineering,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04994
L2-10804,Mastcr of Engineering / Biotechnology Engineering,Master of Engineering / Biotechnology Engineering,Master of Engineering,Biotechnology Engineering,PG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-04994
L2-10805,M. Tch in Food Technology,M. Tech in Food Technology,Master of Engineering,Food Technology,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04995
L2-10806,M. eTch in Food Technology,M. Tech in Food Technology,Master of Engineering,Food Technology,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04995
L2-10807,M.Tch (Mining Engineering),M.Tech (Mining Engineering),Master of Engineering,Mining Engineering,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04996
L2-10808,M.eTch (Mining Engineering),M.Tech (Mining Engineering),Master of Engineering,Mining Engineering,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04996
L2-10809,M.Tech (Mining Engine,M.Tech (Mining Engineering),Master of Engineering,Mining Engineering,PG ENGINEERING,truncated_term,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-04996
L2-10810,MTch / Mechanical Engineering,MTech / Mechanical Engineering,Master of Engineering,Mechanical Engineering,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04997
L2-10811,MeTch / Mechanical Engineering,MTech / Mechanical Engineering,Master of Engineering,Mechanical Engineering,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04997
L2-10812,Mastr of Engineering (Instrumentation Engineering),Master of Engineering (Instrumentation Engineering),Master of Engineering,Instrumentation Engineering,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04998
L2-10813,Msater of Engineering (Instrumentation Engineering),Master of Engineering (Instrumentation Engineering),Master of Engineering,Instrumentation Engineering,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04998
L2-10814,Mastcr of Engineering (Instrumentation Engineering),Master of Engineering (Instrumentation Engineering),Master of Engineering,Instrumentation Engineering,PG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-04998
L2-10815,Master of Engineering (Instrumentation Engine,Master of Engineering (Instrumentation Engineering),Master of Engineering,Instrumentation Engineering,PG ENGINEERING,truncated_term,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-04998
L2-10816,MTCH / Business Administration,MTECH / Business Administration,Master of Engineering,Business Administration,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04999
L2-10817,METCH / Business Administration,MTECH / Business Administration,Master of Engineering,Business Administration,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-04999
L2-10818,"MTCH, Mathematics","MTECH, Mathematics",Master of Engineering,Mathematics,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05000
L2-10819,"METCH, Mathematics","MTECH, Mathematics",Master of Engineering,Mathematics,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05000
L2-10820,M.Tch in Chemistry,M.Tech in Chemistry,Master of Engineering,Chemistry,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05001
L2-10821,M.eTch in Chemistry,M.Tech in Chemistry,Master of Engineering,Chemistry,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05001
L2-10822,M.Tch - Information Technology,M.Tech - Information Technology,Master of Engineering,Information Technology,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05002
L2-10823,M.eTch - Information Technology,M.Tech - Information Technology,Master of Engineering,Information Technology,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05002
L2-10824,"MTch, Metallurgical Engineering","MTech, Metallurgical Engineering",Master of Engineering,Metallurgical Engineering,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05003
L2-10825,"MeTch, Metallurgical Engineering","MTech, Metallurgical Engineering",Master of Engineering,Metallurgical Engineering,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05003
L2-10826,Mastr of Engineering - Cybersecurity,Master of Engineering - Cybersecurity,Master of Engineering,Cybersecurity,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05004
L2-10827,Msater of Engineering - Cybersecurity,Master of Engineering - Cybersecurity,Master of Engineering,Cybersecurity,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05004
L2-10828,Mastcr of Engineering - Cybersecurity,Master of Engineering - Cybersecurity,Master of Engineering,Cybersecurity,PG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-05004
L2-10829,"M.Tch, Finance","M.Tech, Finance",Master of Engineering,Finance,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05005
L2-10830,"M.eTch, Finance","M.Tech, Finance",Master of Engineering,Finance,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05005
L2-10831,MTch - Instrumentation Engineering,MTech - Instrumentation Engineering,Master of Engineering,Instrumentation Engineering,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05006
L2-10832,MeTch - Instrumentation Engineering,MTech - Instrumentation Engineering,Master of Engineering,Instrumentation Engineering,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05006
L2-10833,MTch (Mining Engineering),MTech (Mining Engineering),Master of Engineering,Mining Engineering,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05007
L2-10834,MeTch (Mining Engineering),MTech (Mining Engineering),Master of Engineering,Mining Engineering,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05007
L2-10835,MTech (Mining Engine,MTech (Mining Engineering),Master of Engineering,Mining Engineering,PG ENGINEERING,truncated_term,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-05007
L2-10836,Mastr of Engineering (Metallurgical Engineering),Master of Engineering (Metallurgical Engineering),Master of Engineering,Metallurgical Engineering,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05008
L2-10837,Msater of Engineering (Metallurgical Engineering),Master of Engineering (Metallurgical Engineering),Master of Engineering,Metallurgical Engineering,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05008
L2-10838,Mastcr of Engineering (Metallurgical Engineering),Master of Engineering (Metallurgical Engineering),Master of Engineering,Metallurgical Engineering,PG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-05008
L2-10839,Master of Engineering (Metallurgical Engine,Master of Engineering (Metallurgical Engineering),Master of Engineering,Metallurgical Engineering,PG ENGINEERING,truncated_term,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-05008
L2-10840,"MTCH, Environmental Engineering","MTECH, Environmental Engineering",Master of Engineering,Environmental Engineering,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05009
L2-10841,"METCH, Environmental Engineering","MTECH, Environmental Engineering",Master of Engineering,Environmental Engineering,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05009
L2-10842,MTCH (Mechanical Engineering),MTECH (Mechanical Engineering),Master of Engineering,Mechanical Engineering,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05010
L2-10843,METCH (Mechanical Engineering),MTECH (Mechanical Engineering),Master of Engineering,Mechanical Engineering,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05010
L2-10844,MTECH (Mechanical Engine,MTECH (Mechanical Engineering),Master of Engineering,Mechanical Engineering,PG ENGINEERING,truncated_term,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-05010
L2-10845,M.Tch / Mining Engineering,M.Tech / Mining Engineering,Master of Engineering,Mining Engineering,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05011
L2-10846,M.eTch / Mining Engineering,M.Tech / Mining Engineering,Master of Engineering,Mining Engineering,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05011
L2-10847,"M.Tch, Civil Engineering","M.Tech, Civil Engineering",Master of Engineering,Civil Engineering,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05012
L2-10848,"M.eTch, Civil Engineering","M.Tech, Civil Engineering",Master of Engineering,Civil Engineering,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05012
L2-10849,M. Tch - Aerospace Engineering,M. Tech - Aerospace Engineering,Master of Engineering,Aerospace Engineering,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05013
L2-10850,M. eTch - Aerospace Engineering,M. Tech - Aerospace Engineering,Master of Engineering,Aerospace Engineering,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05013
L2-10851,M.Tch / Cybersecurity,M.Tech / Cybersecurity,Master of Engineering,Cybersecurity,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05014
L2-10852,M.eTch / Cybersecurity,M.Tech / Cybersecurity,Master of Engineering,Cybersecurity,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05014
L2-10853,Mastr of Engineering - Production Engineering,Master of Engineering - Production Engineering,Master of Engineering,Production Engineering,PG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05015
L2-10854,Msater of Engineering - Production Engineering,Master of Engineering - Production Engineering,Master of Engineering,Production Engineering,PG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-05015
