raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
DDS,Doctor of Dental Surgery,DDS,,,review_needed,L3,0.5,50.0,wrong_degree
DDS degree,Doctor of Dental Surgery,DDS degree,,,review_needed,L3,0.5,50.0,wrong_degree
DDS qualification,Doctor of Dental Surgery,DDS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
DDS (United States),Doctor of Dental Surgery,,,,review_needed,L3,0.35,35.0,wrong_degree
DDS (US),Doctor of Dental Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
DDS (4 years),Doctor of Dental Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US DDS,Doctor of Dental Surgery,US DDS,,,review_needed,L3,0.5,50.0,wrong_degree
US DDS degree,Doctor of Dental Surgery,US DDS degree,,,review_needed,L3,0.5,50.0,wrong_degree
US DDS qualification,Doctor of Dental Surgery,US DDS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
US DDS (United States),Doctor of Dental Surgery,,,,review_needed,L3,0.35,35.0,wrong_degree
US DDS (US),Doctor of Dental Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US DDS (4 years),Doctor of Dental Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States DDS,Doctor of Dental Surgery,United States DDS,,,review_needed,L3,0.5,50.0,wrong_degree
United States DDS degree,Doctor of Dental Surgery,United States DDS degree,,,review_needed,L3,0.5,50.0,wrong_degree
United States DDS qualification,Doctor of Dental Surgery,United States DDS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
United States DDS (United States),Doctor of Dental Surgery,,,,review_needed,L3,0.35,35.0,wrong_degree
United States DDS (US),Doctor of Dental Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States DDS (4 years),Doctor of Dental Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
D D S,Doctor of Dental Surgery,Bachelor of Dental Surgery,,,fuzzy_matched,L2,0.93,93.0,wrong_degree
D D S degree,Doctor of Dental Surgery,D D S degree,,,review_needed,L3,0.5,50.0,wrong_degree
D D S qualification,Doctor of Dental Surgery,D D S qualification,,,review_needed,L3,0.5,50.0,wrong_degree
D D S (United States),Doctor of Dental Surgery,Bachelor of Dental Surgery,,,fuzzy_matched,L2,0.93,93.0,wrong_degree
D D S (US),Doctor of Dental Surgery,Bachelor of Dental Surgery,,,fuzzy_matched,L2,0.93,93.0,wrong_degree
D D S (4 years),Doctor of Dental Surgery,Bachelor of Dental Surgery,,,fuzzy_matched,L2,0.93,93.0,wrong_degree
US D D S,Doctor of Dental Surgery,Bachelor of Dental Surgery,,,review_needed,L2,0.7029,70.3,wrong_degree
US D D S degree,Doctor of Dental Surgery,US D D S degree,,,review_needed,L3,0.5,50.0,wrong_degree
US D D S qualification,Doctor of Dental Surgery,US D D S qualification,,,review_needed,L3,0.5,50.0,wrong_degree
US D D S (United States),Doctor of Dental Surgery,Bachelor of Dental Surgery,,,review_needed,L2,0.7029,70.3,wrong_degree
US D D S (US),Doctor of Dental Surgery,Bachelor of Dental Surgery,,,review_needed,L2,0.7029,70.3,wrong_degree
US D D S (4 years),Doctor of Dental Surgery,Bachelor of Dental Surgery,,,review_needed,L2,0.7029,70.3,wrong_degree
United States D D S,Doctor of Dental Surgery,United States D D S,,,review_needed,L3,0.5,50.0,wrong_degree
United States D D S degree,Doctor of Dental Surgery,United States D D S degree,,,review_needed,L3,0.5,50.0,wrong_degree
United States D D S qualification,Doctor of Dental Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States D D S (United States),Doctor of Dental Surgery,,,,review_needed,L3,0.35,35.0,wrong_degree
United States D D S (US),Doctor of Dental Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States D D S (4 years),Doctor of Dental Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Doctor of Pharmacy,Doctor of Pharmacy,Bachelor of Pharmacy,,,review_needed,L2,0.7895,78.9,wrong_degree
Doctor of Pharmacy degree,Doctor of Pharmacy,Doctor of Pharmacy degree,,,review_needed,L3,0.62,62.0,wrong_degree
Doctor of Pharmacy qualification,Doctor of Pharmacy,,,,review_needed,L3,0.35,35.0,wrong_degree
Doctor of Pharmacy (United States),Doctor of Pharmacy,Bachelor of Pharmacy,,,review_needed,L2,0.7895,78.9,wrong_degree
Doctor of Pharmacy (US),Doctor of Pharmacy,Bachelor of Pharmacy,,,review_needed,L2,0.7895,78.9,wrong_degree
Doctor of Pharmacy (4 years),Doctor of Pharmacy,Bachelor of Pharmacy,,,review_needed,L2,0.7895,78.9,wrong_degree
US Doctor of Pharmacy,Doctor of Pharmacy,Bachelor of Pharmacy,,,review_needed,L2,0.7317,73.2,wrong_degree
US Doctor of Pharmacy degree,Doctor of Pharmacy,US Doctor of Pharmacy degree,,,review_needed,L3,0.62,62.0,wrong_degree
US Doctor of Pharmacy qualification,Doctor of Pharmacy,,,,review_needed,L3,0.35,35.0,wrong_degree
US Doctor of Pharmacy (United States),Doctor of Pharmacy,Bachelor of Pharmacy,,,review_needed,L2,0.7317,73.2,wrong_degree
US Doctor of Pharmacy (US),Doctor of Pharmacy,Bachelor of Pharmacy,,,review_needed,L2,0.7317,73.2,wrong_degree
US Doctor of Pharmacy (4 years),Doctor of Pharmacy,Bachelor of Pharmacy,,,review_needed,L2,0.7317,73.2,wrong_degree
United States Doctor of Pharmacy,Doctor of Pharmacy,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Doctor of Pharmacy degree,Doctor of Pharmacy,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Doctor of Pharmacy qualification,Doctor of Pharmacy,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Doctor of Pharmacy (United States),Doctor of Pharmacy,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Doctor of Pharmacy (US),Doctor of Pharmacy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States Doctor of Pharmacy (4 years),Doctor of Pharmacy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
PharmD,Doctor of Pharmacy,Bachelor of Pharmacy,,,review_needed,L2,0.8333,83.3,wrong_degree
PharmD degree,Doctor of Pharmacy,PharmD degree,,,review_needed,L3,0.5,50.0,wrong_degree
PharmD qualification,Doctor of Pharmacy,PharmD qualification,,,review_needed,L3,0.5,50.0,wrong_degree
PharmD (United States),Doctor of Pharmacy,Bachelor of Pharmacy,,,review_needed,L2,0.8333,83.3,wrong_degree
PharmD (US),Doctor of Pharmacy,Bachelor of Pharmacy,,,review_needed,L2,0.8333,83.3,wrong_degree
PharmD (4 years),Doctor of Pharmacy,Bachelor of Pharmacy,,,review_needed,L2,0.8333,83.3,wrong_degree
US PharmD,Doctor of Pharmacy,US PharmD,,,review_needed,L3,0.5,50.0,wrong_degree
US PharmD degree,Doctor of Pharmacy,US PharmD degree,,,review_needed,L3,0.5,50.0,wrong_degree
US PharmD qualification,Doctor of Pharmacy,US PharmD qualification,,,review_needed,L3,0.5,50.0,wrong_degree
US PharmD (United States),Doctor of Pharmacy,,,,review_needed,L3,0.35,35.0,wrong_degree
US PharmD (US),Doctor of Pharmacy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US PharmD (4 years),Doctor of Pharmacy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States PharmD,Doctor of Pharmacy,United States PharmD,,,review_needed,L3,0.5,50.0,wrong_degree
United States PharmD degree,Doctor of Pharmacy,United States PharmD degree,,,review_needed,L3,0.5,50.0,wrong_degree
United States PharmD qualification,Doctor of Pharmacy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States PharmD (United States),Doctor of Pharmacy,,,,review_needed,L3,0.35,35.0,wrong_degree
United States PharmD (US),Doctor of Pharmacy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States PharmD (4 years),Doctor of Pharmacy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Doctor of Nursing Practice,Doctor of Nursing Practice,Bachelor of Pharmacy,,,review_needed,L2,0.7037,70.4,wrong_degree
Doctor of Nursing Practice degree,Doctor of Nursing Practice,,,,review_needed,L3,0.35,35.0,wrong_degree
Doctor of Nursing Practice qualification,Doctor of Nursing Practice,,,,review_needed,L3,0.35,35.0,wrong_degree
Doctor of Nursing Practice (United States),Doctor of Nursing Practice,Bachelor of Pharmacy,,,review_needed,L2,0.7037,70.4,wrong_degree
Doctor of Nursing Practice (US),Doctor of Nursing Practice,Bachelor of Pharmacy,,,review_needed,L2,0.7037,70.4,wrong_degree
Doctor of Nursing Practice (3-4 years),Doctor of Nursing Practice,Bachelor of Pharmacy,,,review_needed,L2,0.7037,70.4,wrong_degree
US Doctor of Nursing Practice,Doctor of Nursing Practice,US Doctor of Nursing Practice,,,review_needed,L3,0.62,62.0,wrong_degree
US Doctor of Nursing Practice degree,Doctor of Nursing Practice,,,,review_needed,L3,0.35,35.0,wrong_degree
US Doctor of Nursing Practice qualification,Doctor of Nursing Practice,,,,review_needed,L3,0.35,35.0,wrong_degree
US Doctor of Nursing Practice (United States),Doctor of Nursing Practice,,,,review_needed,L3,0.35,35.0,wrong_degree
US Doctor of Nursing Practice (US),Doctor of Nursing Practice,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US Doctor of Nursing Practice (3-4 years),Doctor of Nursing Practice,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States Doctor of Nursing Practice,Doctor of Nursing Practice,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Doctor of Nursing Practice degree,Doctor of Nursing Practice,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Doctor of Nursing Practice qualification,Doctor of Nursing Practice,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Doctor of Nursing Practice (United States),Doctor of Nursing Practice,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Doctor of Nursing Practice (US),Doctor of Nursing Practice,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States Doctor of Nursing Practice (3-4 years),Doctor of Nursing Practice,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
DNP,Doctor of Nursing Practice,DNP,,,review_needed,L3,0.5,50.0,wrong_degree
DNP degree,Doctor of Nursing Practice,DNP degree,,,review_needed,L3,0.5,50.0,wrong_degree
DNP qualification,Doctor of Nursing Practice,DNP qualification,,,review_needed,L3,0.5,50.0,wrong_degree
DNP (United States),Doctor of Nursing Practice,,,,review_needed,L3,0.35,35.0,wrong_degree
DNP (US),Doctor of Nursing Practice,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
DNP (3-4 years),Doctor of Nursing Practice,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US DNP,Doctor of Nursing Practice,US DNP,,,review_needed,L3,0.5,50.0,wrong_degree
US DNP degree,Doctor of Nursing Practice,US DNP degree,,,review_needed,L3,0.5,50.0,wrong_degree
US DNP qualification,Doctor of Nursing Practice,US DNP qualification,,,review_needed,L3,0.5,50.0,wrong_degree
US DNP (United States),Doctor of Nursing Practice,,,,review_needed,L3,0.35,35.0,wrong_degree
US DNP (US),Doctor of Nursing Practice,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US DNP (3-4 years),Doctor of Nursing Practice,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States DNP,Doctor of Nursing Practice,United States DNP,,,review_needed,L3,0.5,50.0,wrong_degree
United States DNP degree,Doctor of Nursing Practice,United States DNP degree,,,review_needed,L3,0.5,50.0,wrong_degree
United States DNP qualification,Doctor of Nursing Practice,United States DNP qualification,,,review_needed,L3,0.5,50.0,wrong_degree
United States DNP (United States),Doctor of Nursing Practice,,,,review_needed,L3,0.35,35.0,wrong_degree
United States DNP (US),Doctor of Nursing Practice,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States DNP (3-4 years),Doctor of Nursing Practice,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
D N P,Doctor of Nursing Practice,D N P,,,review_needed,L3,0.5,50.0,wrong_degree
D N P degree,Doctor of Nursing Practice,D N P degree,,,review_needed,L3,0.5,50.0,wrong_degree
D N P qualification,Doctor of Nursing Practice,D N P qualification,,,review_needed,L3,0.5,50.0,wrong_degree
D N P (United States),Doctor of Nursing Practice,,,,review_needed,L3,0.35,35.0,wrong_degree
D N P (US),Doctor of Nursing Practice,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
D N P (3-4 years),Doctor of Nursing Practice,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US D N P,Doctor of Nursing Practice,US D N P,,,review_needed,L3,0.5,50.0,wrong_degree
US D N P degree,Doctor of Nursing Practice,US D N P degree,,,review_needed,L3,0.5,50.0,wrong_degree
US D N P qualification,Doctor of Nursing Practice,US D N P qualification,,,review_needed,L3,0.5,50.0,wrong_degree
US D N P (United States),Doctor of Nursing Practice,,,,review_needed,L3,0.35,35.0,wrong_degree
US D N P (US),Doctor of Nursing Practice,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US D N P (3-4 years),Doctor of Nursing Practice,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States D N P,Doctor of Nursing Practice,United States D N P,,,review_needed,L3,0.5,50.0,wrong_degree
United States D N P degree,Doctor of Nursing Practice,United States D N P degree,,,review_needed,L3,0.5,50.0,wrong_degree
United States D N P qualification,Doctor of Nursing Practice,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States D N P (United States),Doctor of Nursing Practice,,,,review_needed,L3,0.35,35.0,wrong_degree
United States D N P (US),Doctor of Nursing Practice,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States D N P (3-4 years),Doctor of Nursing Practice,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States Doctor of Philosophy qualification,Doctor of Philosophy,,,,review_needed,L3,0.35,35.0,wrong_degree
P H D (United States),Doctor of Philosophy,,,,review_needed,L3,0.35,35.0,wrong_degree
P H D (US),Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
P H D (4-7 years),Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US P H D,Doctor of Philosophy,US P H D,,,review_needed,L3,0.5,50.0,wrong_degree
US P H D degree,Doctor of Philosophy,US P H D degree,,,review_needed,L3,0.5,50.0,wrong_degree
US P H D qualification,Doctor of Philosophy,US P H D qualification,,,review_needed,L3,0.5,50.0,wrong_degree
US P H D (United States),Doctor of Philosophy,,,,review_needed,L3,0.35,35.0,wrong_degree
US P H D (US),Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US P H D (4-7 years),Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States P H D,Doctor of Philosophy,United States P H D,,,review_needed,L3,0.5,50.0,wrong_degree
United States P H D degree,Doctor of Philosophy,United States P H D degree,,,review_needed,L3,0.5,50.0,wrong_degree
United States P H D qualification,Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States P H D (United States),Doctor of Philosophy,,,,review_needed,L3,0.35,35.0,wrong_degree
United States P H D (US),Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States P H D (4-7 years),Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States Ph. D. qualification,Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States Ph. D. (United States),Doctor of Philosophy,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Ph. D. (US),Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
