expected_label,predicted_label,count,is_correct
Staatsexamen,Germany Staatsexamen degree,1,False
Staatsexamen,Germany State Examination,1,False
Staatsexamen,S T E X,1,False
Staatsexamen,S T E X degree,1,False
Staatsexamen,S T E X qualification,1,False
Staatsexamen,StEx,1,False
Staatsexamen,StEx degree,1,False
Staatsexamen,StEx qualification,1,False
Staatsexamen,Staatsexamen degree,1,False
Staatsexamen,Staatsexamen qualification,1,False
Staatsexamen,State Examination,1,False
Staatsexamen,State Examination degree,1,False
Staatsexamen,State Examination qualification,1,False
Tecnologo,BR Technology Degree Brazil,1,False
Tecnologo,BR Tecnologo,1,False
Tecnologo,BR Tecnologo degree,1,False
Tecnologo,BR Tecnologo qualification,1,False
Tecnologo,Brazil Technology Degree Brazil,1,False
Tecnologo,Brazil Tecnologo,1,False
Tecnologo,Brazil Tecnologo degree,1,False
Tecnologo,Brazil Tecnologo qualification,1,False
Tecnologo,Brazilian Tecnologo,1,False
Tecnologo,Brazilian Tecnologo degree,1,False
Tecnologo,Technology Degree Brazil,1,False
Tecnologo,Technology Degree Brazil degree,1,False
Tecnologo,Tecnologo degree,1,False
Tecnologo,Tecnologo qualification,1,False
Titulo de Grado,ES G R A D O,1,False
Titulo de Grado,ES G R A D O qualification,1,False
Titulo de Grado,ES G R A D O with Honours,1,False
Titulo de Grado,ES Grado,1,False
Titulo de Grado,ES Grado degree,1,False
Titulo de Grado,ES Grado qualification,1,False
Titulo de Grado,ES Grado with Honours,1,False
Titulo de Grado,ES Spanish Bachelor Degree,1,False
Titulo de Grado,ES Titulo de Grado,1,False
Titulo de Grado,ES Titulo de Grado degree,1,False
Titulo de Grado,ES Titulo de Grado with Honours,1,False
Titulo de Grado,G R A D O,1,False
Titulo de Grado,G R A D O qualification,1,False
Titulo de Grado,G R A D O with Honours,1,False
Titulo de Grado,Grado,1,False
Titulo de Grado,Grado degree,1,False
Titulo de Grado,Grado qualification,1,False
Titulo de Grado,Grado with Honours,1,False
Titulo de Grado,Spain G R A D O,1,False
Titulo de Grado,Spain G R A D O qualification,1,False
Titulo de Grado,Spain G R A D O with Honours,1,False
Titulo de Grado,Spain Grado,1,False
Titulo de Grado,Spain Grado degree,1,False
Titulo de Grado,Spain Grado qualification,1,False
Titulo de Grado,Spain Grado with Honours,1,False
Titulo de Grado,Spain Spanish Bachelor Degree,1,False
Titulo de Grado,Spain Titulo de Grado,1,False
Titulo de Grado,Spain Titulo de Grado degree,1,False
Titulo de Grado,Spanish Bachelor Degree,1,False
Titulo de Grado,Spanish Bachelor Degree degree,1,False
Titulo de Grado,Spanish G R A D O,1,False
Titulo de Grado,Spanish G R A D O qualification,1,False
Titulo de Grado,Spanish G R A D O with Honours,1,False
Titulo de Grado,Spanish Grado,1,False
Titulo de Grado,Spanish Grado degree,1,False
Titulo de Grado,Spanish Grado qualification,1,False
Titulo de Grado,Spanish Grado with Honours,1,False
Titulo de Grado,Spanish Spanish Bachelor Degree,1,False
Titulo de Grado,Spanish Titulo de Grado,1,False
Titulo de Grado,Spanish Titulo de Grado degree,1,False
Titulo de Grado,Titulo de Grado degree,1,False
Titulo de Grado,Titulo de Grado qualification,1,False
Titulo de Grado,Titulo de Grado with Honours,1,False
VWO Diploma,Dutch Pre University Diploma,1,False
VWO Diploma,Dutch V W O,1,False
VWO Diploma,Dutch V W O qualification,1,False
VWO Diploma,Dutch VWO,1,False
VWO Diploma,Dutch VWO Diploma qualification,1,False
VWO Diploma,Dutch VWO qualification,1,False
VWO Diploma,Dutch VWODIPLOMA,1,False
VWO Diploma,Dutch VWODIPLOMA qualification,1,False
VWO Diploma,NL Pre University Diploma,1,False
VWO Diploma,NL V W O,1,False
VWO Diploma,NL V W O qualification,1,False
VWO Diploma,NL VWO,1,False
VWO Diploma,NL VWO Diploma qualification,1,False
VWO Diploma,NL VWO qualification,1,False
VWO Diploma,NL VWODIPLOMA,1,False
VWO Diploma,NL VWODIPLOMA qualification,1,False
VWO Diploma,Netherlands V W O,1,False
VWO Diploma,Netherlands V W O qualification,1,False
VWO Diploma,Netherlands VWO,1,False
VWO Diploma,Netherlands VWO Diploma,1,False
VWO Diploma,Netherlands VWO qualification,1,False
VWO Diploma,Netherlands VWODIPLOMA,1,False
VWO Diploma,Pre University Diploma,1,False
VWO Diploma,V W O,1,False
VWO Diploma,V W O qualification,1,False
VWO Diploma,VWO,1,False
VWO Diploma,VWO Diploma qualification,1,False
VWO Diploma,VWO qualification,1,False
VWO Diploma,VWODIPLOMA qualification,1,False
WO Bachelor,Bachelor of Commerce,1,False
WO Bachelor,Bachelor of Engineering,1,False
WO Bachelor,Dutch W O B,1,False
WO Bachelor,Dutch W O B degree,1,False
WO Bachelor,Dutch W O B qualification,1,False
WO Bachelor,Dutch W O B with Honours,1,False
WO Bachelor,Dutch W.O.B.,1,False
WO Bachelor,Dutch W.O.B. degree,1,False
WO Bachelor,Dutch W.O.B. qualification,1,False
WO Bachelor,Dutch W.O.B. with Honours,1,False
WO Bachelor,Dutch WO B,1,False
WO Bachelor,Dutch WO B degree,1,False
WO Bachelor,Dutch WO B qualification,1,False
WO Bachelor,Dutch WO B with Honours,1,False
WO Bachelor,Dutch WO Bachelor degree,1,False
WO Bachelor,Dutch WO Bachelor qualification,1,False
WO Bachelor,Dutch WO Bachelor with Honours,1,False
WO Bachelor,Dutch WOBACHELOR,1,False
WO Bachelor,Dutch WOBACHELOR degree,1,False
WO Bachelor,Dutch WOBACHELOR qualification,1,False
WO Bachelor,Dutch WOBACHELOR with Honours,1,False
WO Bachelor,NL Research University Bachelor,1,False
WO Bachelor,NL W O B,1,False
WO Bachelor,NL W O B degree,1,False
WO Bachelor,NL W O B qualification,1,False
WO Bachelor,NL W O B with Honours,1,False
WO Bachelor,NL W.O.B.,1,False
WO Bachelor,NL W.O.B. degree,1,False
WO Bachelor,NL W.O.B. qualification,1,False
WO Bachelor,NL W.O.B. with Honours,1,False
WO Bachelor,NL WO B,1,False
WO Bachelor,NL WO B degree,1,False
WO Bachelor,NL WO B qualification,1,False
WO Bachelor,NL WO B with Honours,1,False
WO Bachelor,NL WO Bachelor qualification,1,False
WO Bachelor,NL WO Bachelor with Honours,1,False
WO Bachelor,NL WOBACHELOR,1,False
WO Bachelor,NL WOBACHELOR degree,1,False
WO Bachelor,NL WOBACHELOR qualification,1,False
WO Bachelor,NL WOBACHELOR with Honours,1,False
WO Bachelor,Netherlands W O B,1,False
WO Bachelor,Netherlands W O B degree,1,False
WO Bachelor,Netherlands W O B qualification,1,False
WO Bachelor,Netherlands W O B with Honours,1,False
WO Bachelor,Netherlands W.O.B.,1,False
WO Bachelor,Netherlands W.O.B. degree,1,False
WO Bachelor,Netherlands W.O.B. with Honours,1,False
WO Bachelor,Netherlands WO B,1,False
WO Bachelor,Netherlands WO B degree,1,False
WO Bachelor,Netherlands WO B qualification,1,False
WO Bachelor,Netherlands WO B with Honours,1,False
WO Bachelor,Netherlands WO Bachelor,1,False
WO Bachelor,Netherlands WO Bachelor degree,1,False
WO Bachelor,Netherlands WOBACHELOR,1,False
WO Bachelor,Netherlands WOBACHELOR degree,1,False
WO Bachelor,Research University Bachelor,1,False
WO Bachelor,W O B,1,False
WO Bachelor,W O B degree,1,False
WO Bachelor,W O B qualification,1,False
WO Bachelor,W O B with Honours,1,False
WO Bachelor,W.O.B.,1,False
WO Bachelor,W.O.B. degree,1,False
WO Bachelor,W.O.B. qualification,1,False
WO Bachelor,W.O.B. with Honours,1,False
WO Bachelor,WO B,1,False
WO Bachelor,WO B degree,1,False
WO Bachelor,WO B qualification,1,False
WO Bachelor,WO B with Honours,1,False
WO Bachelor,WO Bachelor qualification,1,False
WO Bachelor,WO Bachelor with Honours,1,False
WO Bachelor,WOBACHELOR,1,False
WO Bachelor,WOBACHELOR degree,1,False
WO Bachelor,WOBACHELOR qualification,1,False
WO Bachelor,WOBACHELOR with Honours,1,False
WO Master,Dutch W O M,1,False
WO Master,Dutch W O M degree,1,False
WO Master,Dutch W O M qualification,1,False
WO Master,Dutch W.O.M.,1,False
WO Master,Dutch W.O.M. degree,1,False
WO Master,Dutch W.O.M. qualification,1,False
WO Master,Dutch WO M,1,False
WO Master,Dutch WO M degree,1,False
WO Master,Dutch WO M qualification,1,False
WO Master,Dutch WO Master,1,False
WO Master,Dutch WO Master degree,1,False
WO Master,Dutch WO Master qualification,1,False
WO Master,Dutch WOMASTER,1,False
WO Master,Dutch WOMASTER degree,1,False
WO Master,Dutch WOMASTER qualification,1,False
WO Master,Master of Commerce,1,False
WO Master,NL Research University Master,1,False
WO Master,NL W O M,1,False
WO Master,NL W O M degree,1,False
WO Master,NL W O M qualification,1,False
WO Master,NL W.O.M.,1,False
WO Master,NL W.O.M. degree,1,False
WO Master,NL W.O.M. qualification,1,False
WO Master,NL WO M,1,False
WO Master,NL WO M degree,1,False
WO Master,NL WO M qualification,1,False
WO Master,NL WO Master,1,False
WO Master,NL WO Master degree,1,False
WO Master,NL WO Master qualification,1,False
WO Master,NL WOMASTER,1,False
WO Master,NL WOMASTER degree,1,False
WO Master,NL WOMASTER qualification,1,False
WO Master,Netherlands W O M,1,False
WO Master,Netherlands W O M degree,1,False
WO Master,Netherlands W O M qualification,1,False
WO Master,Netherlands W.O.M.,1,False
WO Master,Netherlands W.O.M. degree,1,False
WO Master,Netherlands WO M,1,False
WO Master,Netherlands WO M degree,1,False
WO Master,Netherlands WO M qualification,1,False
WO Master,Netherlands WO Master,1,False
WO Master,Netherlands WO Master degree,1,False
WO Master,Netherlands WOMASTER,1,False
WO Master,Netherlands WOMASTER degree,1,False
WO Master,Research University Master,1,False
WO Master,W O M,1,False
WO Master,W O M degree,1,False
WO Master,W O M qualification,1,False
WO Master,W.O.M.,1,False
WO Master,W.O.M. degree,1,False
WO Master,W.O.M. qualification,1,False
WO Master,WO M,1,False
WO Master,WO M degree,1,False
WO Master,WO M qualification,1,False
WO Master,WO Master qualification,1,False
WO Master,WOMASTER,1,False
WO Master,WOMASTER degree,1,False
WO Master,WOMASTER qualification,1,False
Zhuanke Diploma,CN College Diploma China,1,False
Zhuanke Diploma,CN College Diploma China degree,1,False
Zhuanke Diploma,CN Zhuanke,1,False
Zhuanke Diploma,CN Zhuanke Diploma,1,False
Zhuanke Diploma,CN Zhuanke Diploma degree,1,False
Zhuanke Diploma,CN Zhuanke degree,1,False
Zhuanke Diploma,CN Zhuanke qualification,1,False
Zhuanke Diploma,China College Diploma China,1,False
Zhuanke Diploma,China Zhuanke,1,False
Zhuanke Diploma,China Zhuanke Diploma,1,False
Zhuanke Diploma,China Zhuanke Diploma degree,1,False
Zhuanke Diploma,China Zhuanke degree,1,False
Zhuanke Diploma,China Zhuanke qualification,1,False
Zhuanke Diploma,Chinese College Diploma China,1,False
Zhuanke Diploma,Chinese Zhuanke,1,False
Zhuanke Diploma,Chinese Zhuanke Diploma,1,False
Zhuanke Diploma,Chinese Zhuanke Diploma degree,1,False
Zhuanke Diploma,Chinese Zhuanke degree,1,False
Zhuanke Diploma,Chinese Zhuanke qualification,1,False
Zhuanke Diploma,College Diploma China,1,False
Zhuanke Diploma,College Diploma China degree,1,False
Zhuanke Diploma,Zhuanke,1,False
Zhuanke Diploma,Zhuanke Diploma degree,1,False
Zhuanke Diploma,Zhuanke Diploma qualification,1,False
Zhuanke Diploma,Zhuanke degree,1,False
Zhuanke Diploma,Zhuanke qualification,1,False
Bachelor of Engineering,Bachelor of Engineering,628,True
Bachelor of Technology,Bachelor of Technology,466,True
Post Graduate Diploma,Post Graduate Diploma,409,True
Doctor of Philosophy,Doctor of Philosophy,385,True
Bachelor of Science,Bachelor of Science,336,True
Bachelor of Arts,Bachelor of Arts,315,True
Bachelor of Commerce,Bachelor of Commerce,292,True
12th Standard,12th Standard,278,True
Master of Engineering,Master of Engineering,276,True
10th Standard,10th Standard,228,True
Master of Science,Master of Science,221,True
Master of Business Administration,Master of Business Administration,215,True
Bachelor of Business Administration,Bachelor of Business Administration,202,True
Diploma in Engineering,Diploma in Engineering,177,True
Bachelor of Computer Applications,Bachelor of Computer Applications,173,True
Master of Arts,Master of Arts,172,True
Master of Commerce,Master of Commerce,159,True
Master of Technology,Master of Technology,159,True
Master of Computer Applications,Master of Computer Applications,152,True
Bachelor of Laws,Bachelor of Laws,27,True
Bachelor of Architecture,Bachelor of Architecture,25,True
Master of Laws,Master of Laws,20,True
Abitur,Abitur,1,True
Advanced Level,Advanced Level,1,True
Associate Degree,Associate Degree,1,True
Baccalaureat,Baccalaureat,1,True
Bacharelado,Bacharelado,1,True
Bachillerato,Bachillerato,1,True
Brevet de Technicien Superieur,Brevet de Technicien Superieur,1,True
Certificate III,Certificate III,1,True
Certificate IV,Certificate IV,1,True
Certificate of Higher Education,Certificate of Higher Education,1,True
College Diploma,College Diploma,1,True
Diploma di Maturita,Diploma di Maturita,1,True
Diploma of Higher Education,Diploma of Higher Education,1,True
Doctor of Medicine,Doctor of Medicine,1,True
Doctorado,Doctorado,1,True
Doctorat,Doctorat,1,True
Dottorato di Ricerca,Dottorato di Ricerca,1,True
Doutorado,Doutorado,1,True
Ensino Medio,Ensino Medio,1,True
Especializacao,Especializacao,1,True
Foundation Degree,Foundation Degree,1,True
GCE Advanced Level,GCE Advanced Level,1,True
GCE Ordinary Level,GCE Ordinary Level,1,True
General Educational Development,General Educational Development,1,True
Graduate Certificate,Graduate Certificate,1,True
HBO Master,HBO Master,1,True
Higher Certificate,Higher Certificate,1,True
Higher National Certificate,Higher National Certificate,1,True
Higher National Diploma,Higher National Diploma,1,True
Honours Degree,Honours Degree,1,True
Juris Doctor,Juris Doctor,1,True
Laurea Magistrale,Laurea Magistrale,1,True
