raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
UK Postgraduate Diploma (1 year),Postgraduate Diploma,Post Graduate Diploma,,,review_needed,L2,0.7727,77.3,wrong_degree
United Kingdom Postgraduate Diploma,Postgraduate Diploma,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Postgraduate Diploma degree,Postgraduate Diploma,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Postgraduate Diploma qualification,Postgraduate Diploma,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Postgraduate Diploma (United Kingdom),Postgraduate Diploma,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Postgraduate Diploma (UK),Postgraduate Diploma,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Postgraduate Diploma (1 year),Postgraduate Diploma,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
PGDip (United Kingdom),Postgraduate Diploma,Post Graduate Diploma,,,resolved,L1,1.0,100,wrong_degree
PGDip (UK),Postgraduate Diploma,Post Graduate Diploma,,,resolved,L1,1.0,100,wrong_degree
PGDip (1 year),Postgraduate Diploma,Post Graduate Diploma,,,resolved,L1,1.0,100,wrong_degree
UK PGDip,Postgraduate Diploma,Post Graduate Diploma,,,fuzzy_matched,L2,0.9192,91.9,wrong_degree
UK PGDip degree,Postgraduate Diploma,Post Graduate Diploma,,,review_needed,L2,0.825,82.5,wrong_degree
UK PGDip qualification,Postgraduate Diploma,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
UK PGDip (United Kingdom),Postgraduate Diploma,Post Graduate Diploma,,,fuzzy_matched,L2,0.9192,91.9,wrong_degree
UK PGDip (UK),Postgraduate Diploma,Post Graduate Diploma,,,fuzzy_matched,L2,0.9192,91.9,wrong_degree
UK PGDip (1 year),Postgraduate Diploma,Post Graduate Diploma,,,fuzzy_matched,L2,0.9192,91.9,wrong_degree
United Kingdom PGDip,Postgraduate Diploma,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom PGDip degree,Postgraduate Diploma,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom PGDip qualification,Postgraduate Diploma,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom PGDip (United Kingdom),Postgraduate Diploma,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom PGDip (UK),Postgraduate Diploma,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom PGDip (1 year),Postgraduate Diploma,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
P G D I P (United Kingdom),Postgraduate Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
P G D I P (UK),Postgraduate Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
P G D I P (1 year),Postgraduate Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK P G D I P,Postgraduate Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK P G D I P degree,Postgraduate Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK P G D I P qualification,Postgraduate Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK P G D I P (United Kingdom),Postgraduate Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
UK P G D I P (UK),Postgraduate Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK P G D I P (1 year),Postgraduate Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom P G D I P,Postgraduate Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom P G D I P degree,Postgraduate Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom P G D I P qualification,Postgraduate Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom P G D I P (United Kingdom),Postgraduate Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom P G D I P (UK),Postgraduate Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom P G D I P (1 year),Postgraduate Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
PG Dip (United Kingdom),Postgraduate Diploma,Post Graduate Diploma,,,resolved,L1,1.0,100,wrong_degree
PG Dip (UK),Postgraduate Diploma,Post Graduate Diploma,,,resolved,L1,1.0,100,wrong_degree
PG Dip (1 year),Postgraduate Diploma,Post Graduate Diploma,,,resolved,L1,1.0,100,wrong_degree
UK PG Dip,Postgraduate Diploma,Post Graduate Diploma,,,fuzzy_matched,L2,0.93,93.0,wrong_degree
UK PG Dip degree,Postgraduate Diploma,Post Graduate Diploma,,,review_needed,L2,0.8409,84.1,wrong_degree
UK PG Dip qualification,Postgraduate Diploma,Post Graduate Diploma,,,review_needed,L3,0.75,75.0,wrong_degree
UK PG Dip (United Kingdom),Postgraduate Diploma,Post Graduate Diploma,,,fuzzy_matched,L2,0.93,93.0,wrong_degree
UK PG Dip (UK),Postgraduate Diploma,Post Graduate Diploma,,,fuzzy_matched,L2,0.93,93.0,wrong_degree
UK PG Dip (1 year),Postgraduate Diploma,Post Graduate Diploma,,,fuzzy_matched,L2,0.93,93.0,wrong_degree
United Kingdom PG Dip,Postgraduate Diploma,Post Graduate Diploma,,,review_needed,L3,0.75,75.0,wrong_degree
United Kingdom PG Dip degree,Postgraduate Diploma,Post Graduate Diploma,,,review_needed,L3,0.75,75.0,wrong_degree
United Kingdom PG Dip qualification,Postgraduate Diploma,Post Graduate Diploma,,,review_needed,L3,0.75,75.0,wrong_degree
United Kingdom PG Dip (United Kingdom),Postgraduate Diploma,Post Graduate Diploma,,,review_needed,L3,0.75,75.0,wrong_degree
United Kingdom PG Dip (UK),Postgraduate Diploma,Post Graduate Diploma,,,review_needed,L3,0.75,75.0,wrong_degree
United Kingdom PG Dip (1 year),Postgraduate Diploma,Post Graduate Diploma,,,review_needed,L3,0.75,75.0,wrong_degree
United Kingdom Doctor of Philosophy qualification,Doctor of Philosophy,,,,review_needed,L3,0.35,35.0,wrong_degree
P H D (United Kingdom),Doctor of Philosophy,,,,review_needed,L3,0.35,35.0,wrong_degree
P H D (UK),Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
P H D (3-4 years),Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK P H D,Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK P H D degree,Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK P H D qualification,Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK P H D (United Kingdom),Doctor of Philosophy,,,,review_needed,L3,0.35,35.0,wrong_degree
UK P H D (UK),Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK P H D (3-4 years),Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom P H D,Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom P H D degree,Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom P H D qualification,Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom P H D (United Kingdom),Doctor of Philosophy,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom P H D (UK),Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom P H D (3-4 years),Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Ph. D. qualification,Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Ph. D. (United Kingdom),Doctor of Philosophy,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom Ph. D. (UK),Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Ph. D. (3-4 years),Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
D P H I L (United Kingdom),Doctor of Philosophy,,,,review_needed,L3,0.35,35.0,wrong_degree
D P H I L (UK),Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
D P H I L (3-4 years),Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK D P H I L,Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK D P H I L degree,Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK D P H I L qualification,Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK D P H I L (United Kingdom),Doctor of Philosophy,,,,review_needed,L3,0.35,35.0,wrong_degree
UK D P H I L (UK),Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK D P H I L (3-4 years),Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom D P H I L,Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom D P H I L degree,Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom D P H I L qualification,Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom D P H I L (United Kingdom),Doctor of Philosophy,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom D P H I L (UK),Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom D P H I L (3-4 years),Doctor of Philosophy,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Doctor of Education,Doctor of Education,,,,review_needed,L3,0.35,35.0,wrong_degree
Doctor of Education degree,Doctor of Education,,,,review_needed,L3,0.35,35.0,wrong_degree
Doctor of Education qualification,Doctor of Education,,,,review_needed,L3,0.35,35.0,wrong_degree
Doctor of Education (United Kingdom),Doctor of Education,,,,review_needed,L3,0.35,35.0,wrong_degree
Doctor of Education (UK),Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Doctor of Education (3-5 years),Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK Doctor of Education,Doctor of Education,,,,review_needed,L3,0.35,35.0,wrong_degree
UK Doctor of Education degree,Doctor of Education,,,,review_needed,L3,0.35,35.0,wrong_degree
UK Doctor of Education qualification,Doctor of Education,,,,review_needed,L3,0.35,35.0,wrong_degree
UK Doctor of Education (United Kingdom),Doctor of Education,,,,review_needed,L3,0.35,35.0,wrong_degree
UK Doctor of Education (UK),Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK Doctor of Education (3-5 years),Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Doctor of Education,Doctor of Education,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom Doctor of Education degree,Doctor of Education,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom Doctor of Education qualification,Doctor of Education,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom Doctor of Education (United Kingdom),Doctor of Education,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom Doctor of Education (UK),Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Doctor of Education (3-5 years),Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
EdD,Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
EdD degree,Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
EdD qualification,Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
EdD (United Kingdom),Doctor of Education,,,,review_needed,L3,0.35,35.0,wrong_degree
EdD (UK),Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
EdD (3-5 years),Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK EdD,Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK EdD degree,Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK EdD qualification,Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK EdD (United Kingdom),Doctor of Education,,,,review_needed,L3,0.35,35.0,wrong_degree
UK EdD (UK),Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK EdD (3-5 years),Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom EdD,Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom EdD degree,Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom EdD qualification,Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom EdD (United Kingdom),Doctor of Education,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom EdD (UK),Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom EdD (3-5 years),Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
E D D,Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
E D D degree,Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
E D D qualification,Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
E D D (United Kingdom),Doctor of Education,,,,review_needed,L3,0.35,35.0,wrong_degree
E D D (UK),Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
E D D (3-5 years),Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK E D D,Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK E D D degree,Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK E D D qualification,Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK E D D (United Kingdom),Doctor of Education,,,,review_needed,L3,0.35,35.0,wrong_degree
UK E D D (UK),Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK E D D (3-5 years),Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom E D D,Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom E D D degree,Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom E D D qualification,Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom E D D (United Kingdom),Doctor of Education,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom E D D (UK),Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom E D D (3-5 years),Doctor of Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Doctor of Business Administration,Doctor of Business Administration,Master of Business Administration,,,fuzzy_matched,L2,0.8805,88.0,wrong_degree
Doctor of Business Administration degree,Doctor of Business Administration,Bachelor of Engineering,,,review_needed,L2,0.8242,82.4,wrong_degree
Doctor of Business Administration qualification,Doctor of Business Administration,Bachelor of Engineering,,,review_needed,L2,0.8005,80.1,wrong_degree
Doctor of Business Administration (United Kingdom),Doctor of Business Administration,Master of Business Administration,,,fuzzy_matched,L2,0.8805,88.0,wrong_degree
Doctor of Business Administration (UK),Doctor of Business Administration,Master of Business Administration,,,fuzzy_matched,L2,0.8805,88.0,wrong_degree
Doctor of Business Administration (3-5 years),Doctor of Business Administration,Master of Business Administration,,,fuzzy_matched,L2,0.8805,88.0,wrong_degree
UK Doctor of Business Administration,Doctor of Business Administration,Master of Business Administration,,,review_needed,L2,0.8671,86.7,wrong_degree
